               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 169,            0.047283,           0.0089628,                   0,             0.74976,             0.85618,             0.80667,             0.33378,            0.041502,            0.012531,                   0,           0.0035372,           0.0035372,            0.035637
                 170,            0.039097,           0.0081874,                   0,             0.77671,             0.99453,             0.86246,             0.45888,            0.033205,            0.013449,                   0,             0.00353,             0.00353,             0.03523
                 171,            0.036909,             0.01067,                   0,             0.77775,             0.99985,             0.86246,             0.35043,            0.040173,            0.012442,                   0,           0.0035225,           0.0035225,            0.034823
                 172,            0.036493,           0.0091093,                   0,             0.87479,                   1,              0.9425,             0.47279,            0.034558,            0.013115,                   0,           0.0035148,           0.0035148,            0.034415
                 173,            0.029365,            0.010915,                   0,                   1,             0.99998,               0.995,             0.45342,            0.036241,            0.012506,                   0,           0.0035069,           0.0035069,            0.034007
                 174,            0.039532,             0.00813,                   0,             0.58282,                   1,             0.75233,             0.19457,            0.042649,            0.012442,                   0,           0.0034987,           0.0034987,            0.033599
                 175,            0.040182,           0.0087629,                   0,             0.99483,             0.85714,             0.96389,             0.32952,            0.030366,            0.013087,                   0,           0.0034902,           0.0034902,             0.03319
                 176,            0.027791,           0.0094699,                   0,                   1,             0.99979,               0.995,             0.52766,            0.037042,            0.012179,                   0,           0.0034815,           0.0034815,            0.032781
                 177,            0.034301,           0.0094786,                   0,                   1,             0.85568,               0.953,             0.41535,            0.033919,            0.012798,                   0,           0.0034725,           0.0034725,            0.032373
                 178,            0.037453,            0.008892,                   0,             0.74887,             0.85714,             0.81409,             0.35905,            0.030204,            0.012733,                   0,           0.0034634,           0.0034634,            0.031963
                 179,            0.030886,            0.010356,                   0,             0.99969,                   1,               0.995,             0.43144,            0.034049,            0.012181,                   0,            0.003454,            0.003454,            0.031554
                 180,            0.035458,           0.0079857,                   0,             0.87472,                   1,              0.9775,             0.56969,            0.034092,            0.011928,                   0,           0.0034443,           0.0034443,            0.031144
                 181,            0.039149,           0.0082148,                   0,                   1,             0.99973,               0.995,             0.39517,             0.03881,            0.012107,                   0,           0.0034345,           0.0034345,            0.030734
                 182,            0.032815,           0.0079562,                   0,              0.9993,             0.85714,             0.96389,              0.5793,            0.032662,             0.01245,                   0,           0.0034244,           0.0034244,            0.030324
                 183,            0.041197,           0.0071016,                   0,             0.99977,                   1,               0.995,             0.36014,            0.042336,            0.012216,                   0,           0.0034141,           0.0034141,            0.029914
                 184,            0.035631,              0.0103,                   0,             0.99968,                   1,               0.995,             0.55431,            0.032709,            0.012952,                   0,           0.0034036,           0.0034036,            0.029504
                 185,            0.029546,            0.010446,                   0,             0.99977,                   1,               0.995,             0.57759,            0.031072,            0.012888,                   0,           0.0033929,           0.0033929,            0.029093
                 186,            0.029244,           0.0088934,                   0,             0.99978,                   1,               0.995,             0.53612,            0.035603,            0.012196,                   0,            0.003382,            0.003382,            0.028682
                 187,            0.035914,           0.0092035,                   0,             0.99975,                   1,               0.995,             0.45848,            0.034639,            0.012494,                   0,            0.003371,            0.003371,            0.028271
                 188,            0.031485,           0.0091868,                   0,             0.99946,                   1,               0.995,              0.5797,            0.031631,            0.012063,                   0,           0.0033597,           0.0033597,             0.02786
                 189,            0.040223,           0.0075602,                   0,             0.85707,             0.85714,             0.84024,             0.23473,            0.046475,            0.011599,                   0,           0.0033483,           0.0033483,            0.027448
                 190,            0.043467,           0.0070792,                   0,             0.99966,                   1,               0.995,             0.39523,            0.038836,               0.012,                   0,           0.0033366,           0.0033366,            0.027037
                 191,            0.031985,           0.0093984,                   0,             0.99999,                   1,               0.995,             0.59171,            0.033691,            0.012126,                   0,           0.0033249,           0.0033249,            0.026625
